 Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. Provincia ; Provincia ; Cód. Municipio ; Municipio ; Nº de oficinas ;OPERACIONES;RETIRADA EFECTIVO;INCIDENCIAS ST;DIAS INACTIVIDAD
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;14;Córdoba;018;CARPIO (EL) ;1;388;34900;2;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;14;Córdoba;040;MONTALBAN DE CORDOBA ;1;604;54350;3;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;21;Huelva;076;VILLANUEVA DE LOS CASTILLEJOS ;1;354;31870;2;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;006;ALCOLEA DEL RIO ;1;490;44090;3;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;051;HUEVAR DEL ALJARAFE ;1;685;61640;2;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;061;MARINALEDA ;1;491;44180;3;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;066;NAVAS DE LA CONCEPCION(LAS) ;1;598;53820;2;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;075;PILAS ;1;624;56120;3;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;078;PUEBLA DE LOS INFANTES(LA) ;1;285;25620;3;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;083;RONQUILLO (EL) ;1;596;53660;2;6
COOPERATIVAS DE CREDITO;3187;CAJA R. DEL SUR, S. COOP. CREDITO;41;Sevilla;098;VILLANUEVA DEL ARISCAL ;1;386;34740;3;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;02;Albacete;004;ALBATANA ;1;413;37130;2;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;02;Albacete;012;BALAZOTE ;1;571;51410;2;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;02;Albacete;017;BOGARRA ;1;364;32720;3;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;02;Albacete;029;CHINCHILLA DE MONTE-ARAGON ;1;691;62190;3;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;13;Ciudad Real;017;ANCHURAS ;1;544;48970;3;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;13;Ciudad Real;046;GUADALMEZ ;1;616;55460;3;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;16;Cuenca;118;LEDAÑA ;1;499;44940;3;6
COOPERATIVAS DE CREDITO;3190;C.R. ALBACETE, C. REAL Y CUENCA,SCC;16;Cuenca;248;VILLALPARDO ;1;475;42790;3;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;22;Huesca;009;ALBELDA ;1;608;54670;3;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;22;Huesca;053;BENABARRE ;1;515;46380;3;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;25;Lleida;021;ALMENAR ;1;471;42350;2;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;44;Teruel;013;ALCAÑIZ ;1;298;26800;2;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;50;Zaragoza;006;AINZON ;1;575;51770;2;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;50;Zaragoza;020;ALHAMA DE ARAGON ;1;471;42390;2;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;50;Zaragoza;074;CASPE ;1;289;26020;2;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;50;Zaragoza;107;FIGUERUELAS ;1;556;50000;3;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;50;Zaragoza;118;GALLUR ;1;684;61560;3;6
COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;50;Zaragoza;175;MORATA DE JALON ;1;539;48470;3;6
CREDITO OFICIAL;1000;INSTITUTO DE CREDITO OFICIAL;28;Madrid;079;MADRID ;1;692;62230;2;6
SUCURSALES COMUNITARIAS;0162;HSBC CONTINENTAL EUROPE, S.E.;28;Madrid;079;MADRID ;1;716;64440;3;6
SUCURSALES COMUNITARIAS;0220;BANCO FINANTIA, S.A., S.E.;46;Valencia;250;VALÈNCIA ;1;505;45450;2;6
SUCURSALES COMUNITARIAS;0226;UBS EUROPE SE, S.E.;08;Barcelona;019;BARCELONA ;1;393;35350;2;6
SUCURSALES COMUNITARIAS;1465;ING BANK, N.V. S.E.;33;Asturias;044;OVIEDO ;1;373;33570;2;6
SUCURSALES COMUNITARIAS;1465;ING BANK, N.V. S.E.;37;Salamanca;274;SALAMANCA ;1;639;57540;2;6
SUCURSALES COMUNITARIAS;1541;ATTIJARIWAFA BANK EUROPE, S.E.;29;Málaga;067;MALAGA ;1;387;34840;2;6
BANCOS;0003;BANCO DE DEPOSITOS, S.A.;28;Madrid;079;MADRID ;1;430;38650;5;5
BANCOS;0019;DEUTSCHE BANK, S.A.E.;03;Alicante;065;ELCHE/ELX ;1;310;27920;5;5
BANCOS;0019;DEUTSCHE BANK, S.A.E.;28;Madrid;005;ALCALA DE HENARES ;1;462;41580;5;5
BANCOS;0038;CACEIS BANK SPAIN S.A.;28;Madrid;079;MADRID ;1;695;62520;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;04;Almería;075;PULPI ;1;325;29230;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;15;A Coruña;059;ORDES ;1;547;49180;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;18;Granada;017;ALMUÑECAR ;1;575;51710;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;18;Granada;175;SANTA FE ;1;485;43610;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;20;Guipúzcoa;017;AZKOITIA ;1;656;59070;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;23;Jaén;069;PORCUNA ;1;351;31610;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;24;León;134;ROBLA (LA) ;1;709;63830;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;25;Lleida;207;SOLSONA ;1;392;35310;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;31;Navarra;258;VILLAVA/ATARRABIA ;1;461;41510;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;31;Navarra;903;BERRIOZAR ;1;396;35670;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;36;Pontevedra;026;MARIN ;1;443;39870;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;39;Cantabria;079;SANTOÑA ;1;423;38080;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;43;Tarragona;037;CALAFELL ;1;418;37570;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;45;Toledo;142;QUINTANAR DE LA ORDEN ;1;628;56510;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;47;Valladolid;214;VILLALON DE CAMPOS ;1;656;58990;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;49;Zamora;003;ALCAÑICES ;1;699;62950;5;5
BANCOS;0049;BANCO SANTANDER, S.A.;51;Ceuta;001;CEUTA ;1;540;48600;5;5
BANCOS;0061;BANCA MARCH, S.A.;07;Islas Baleares;061;SOLLER ;1;472;42490;5;5
BANCOS;0078;BANCA PUEYO, S.A.;06;Badajoz;084;MIRANDILLA ;1;481;43290;5;5
BANCOS;0078;BANCA PUEYO, S.A.;41;Sevilla;091;SEVILLA ;1;345;31070;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;02;Albacete;037;HELLIN ;1;477;42900;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;03;Alicante;002;AGOST ;1;413;37200;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;07;Islas Baleares;011;CALVIÀ ;1;629;56650;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;08;Barcelona;003;ALELLA ;1;313;28170;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;08;Barcelona;041;CANOVELLES ;1;344;30930;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;08;Barcelona;219;VILASSAR DE MAR ;1;677;60920;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;08;Barcelona;262;SANT VICENÇ DE CASTELLET ;1;384;34530;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;08;Barcelona;282;TIANA ;1;396;35590;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;11;Cádiz;004;ALGECIRAS ;1;614;55280;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;12;Castellón;032;BORRIANA/BURRIANA ;1;715;64320;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;15;A Coruña;011;BOIRO ;1;642;57810;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;17;Girona;180;SANTA COLOMA DE FARNERS ;1;591;53160;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;20;Guipúzcoa;040;HERNANI ;1;308;27720;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;27;Lugo;066;VIVEIRO ;1;295;26550;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;43;Tarragona;148;TARRAGONA ;5;2.100;188990;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;46;Valencia;021;ALDAIA ;1;503;45300;5;5
BANCOS;0081;BANCO DE SABADELL, S.A.;48;Vizcaya;015;BASAURI ;1;553;49740;5;5
BANCOS;0083;RENTA 4 BANCO, S.A.;17;Girona;079;GIRONA ;1;381;34250;5;5
BANCOS;0083;RENTA 4 BANCO, S.A.;40;Segovia;194;SEGOVIA ;1;421;37920;5;5
BANCOS;0128;BANKINTER, S.A.;03;Alicante;122;SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG ;1;486;43700;5;5
BANCOS;0128;BANKINTER, S.A.;20;Guipúzcoa;045;IRUN ;1;413;37210;5;5
BANCOS;0128;BANKINTER, S.A.;28;Madrid;074;LEGANES ;1;381;34310;5;5
BANCOS;0128;BANKINTER, S.A.;35;Las Palmas;004;ARRECIFE ;1;515;46350;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;03;Alicante;076;GUARDAMAR DEL SEGURA ;1;601;54080;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;05;Ávila;021;BARCO DE AVILA (EL) ;1;490;44050;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;06;Badajoz;085;MONESTERIO ;1;328;29520;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;06;Badajoz;158;ZAFRA ;1;546;49120;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;08;Barcelona;003;ALELLA ;1;469;42220;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;08;Barcelona;047;CARDONA ;1;438;39400;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;08;Barcelona;074;CUBELLES ;1;556;50080;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;08;Barcelona;183;RODA DE TER ;1;620;55770;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;08;Barcelona;202;SANT CELONI ;1;622;55940;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;09;Burgos;209;MEDINA DE POMAR ;1;643;57850;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;10;Cáceres;067;CORIA ;1;560;50410;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;15;A Coruña;065;PADRON ;1;611;55020;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;15;A Coruña;070;PONTES DE GARCIA RODRIGUEZ(AS) ;1;330;29730;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;17;Girona;180;SANTA COLOMA DE FARNERS ;1;648;58280;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;20;Guipúzcoa;061;ORIO ;1;394;35440;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;20;Guipúzcoa;064;PASAIA ;1;417;37480;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;23;Jaén;055;LINARES ;1;639;57540;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;24;León;189;VALVERDE DE LA VIRGEN ;1;431;38770;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;27;Lugo;030;MONDOÑEDO ;1;532;47900;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;28;Madrid;054;ESCORIAL (EL) ;1;501;45060;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;28;Madrid;073;HUMANES DE MADRID ;1;526;47360;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;28;Madrid;133;SAN MARTIN DE VALDEIGLESIAS ;1;649;58420;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;30;Murcia;002;ABARAN ;1;494;44490;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;30;Murcia;005;ALCANTARILLA ;1;699;62890;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;32;Ourense;054;OURENSE ;5;3.078;277030;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;32;Ourense;069;RIBADAVIA ;1;456;41020;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;33;Asturias;032;LAVIANA ;1;670;60300;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;38;Sta Cruz de Tenerife;028;PUERTO DE LA CRUZ ;1;388;34940;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;39;Cantabria;074;SANTA MARIA DE CAYON ;1;464;41770;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;43;Tarragona;019;ASCO ;1;320;28790;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;43;Tarragona;037;CALAFELL ;1;515;46360;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;43;Tarragona;060;FLIX ;1;613;55190;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;46;Valencia;181;OLIVA ;1;552;49670;5;5
BANCOS;0182;BANCO BILBAO VIZCAYA ARGENTARIA, SA;48;Vizcaya;069;MUNGIA ;1;466;41890;5;5
BANCOS;0225;BANCO CETELEM, S.A.;29;Málaga;067;MALAGA ;1;685;61660;5;5
BANCOS;0234;CBNK BANCO DE COLECTIVOS, S.A.;11;Cádiz;004;ALGECIRAS ;1;573;51530;5;5
BANCOS;0237;CAJASUR BANCO, S.A.;14;Córdoba;010;BENAMEJI ;1;667;60040;5;5
BANCOS;0237;CAJASUR BANCO, S.A.;14;Córdoba;050;PEDRO ABAD ;1;359;32340;5;5
BANCOS;0237;CAJASUR BANCO, S.A.;18;Granada;193;ZUBIA (LA) ;1;529;47620;5;5
BANCOS;0237;CAJASUR BANCO, S.A.;21;Huelva;010;AYAMONTE ;1;340;30570;5;5
BANCOS;0237;CAJASUR BANCO, S.A.;41;Sevilla;055;LORA DEL RIO ;1;533;47930;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;06;Badajoz;074;LLERENA ;1;405;36430;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;10;Cáceres;021;ARROYO DE LA LUZ ;1;675;60760;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;15;A Coruña;005;ARTEIXO ;1;400;36000;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;15;A Coruña;023;CEE ;1;624;56130;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;15;A Coruña;029;CORISTANCO ;1;504;45310;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;15;A Coruña;046;MELIDE ;1;678;61010;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;15;A Coruña;075;SADA ;1;321;28890;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;15;A Coruña;077;SANTA COMBA ;1;405;36480;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;24;León;132;RIELLO ;1;634;57050;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;27;Lugo;022;GUITIRIZ ;1;704;63400;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;27;Lugo;038;OUROL ;1;331;29770;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;28;Madrid;049;COSLADA ;1;297;26750;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;32;Ourense;034;GUDIÑA (LA) ;1;369;33190;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;32;Ourense;043;MACEDA ;1;659;59300;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;32;Ourense;071;RIOS ;1;524;47140;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;32;Ourense;089;VILAR DE BARRIO ;1;585;52610;5;5
BANCOS;2080;ABANCA CORPORACION BANCARIA, S.A.;36;Pontevedra;902;CERDEDO-COTOBADE ;1;667;59990;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;06;Badajoz;059;GRANJA DE TORREHERMOSA ;1;694;62490;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;06;Badajoz;088;MONTIJO ;1;542;48740;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;06;Badajoz;154;VILLANUEVA DEL FRESNO ;1;578;52030;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;09;Burgos;427;VILLADIEGO ;1;617;55540;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;19;Guadalajara;053;BRIHUEGA ;1;322;28970;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;22;Huesca;025;ALTORRICON ;1;597;53720;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;22;Huesca;054;BENASQUE ;1;501;45090;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;22;Huesca;205;SAN ESTEBAN DE LITERA ;1;661;59480;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;22;Huesca;217;SENA ;1;625;56210;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;25;Lleida;038;AITONA ;1;462;41610;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;25;Lleida;040;BALAGUER ;1;441;39710;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;25;Lleida;223;TORÀ ;1;348;31280;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;26;La Rioja;070;GRAVALOS ;1;538;48410;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;27;Lugo;028;LUGO ;1;474;42680;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;30;Murcia;027;MOLINA DE SEGURA ;1;485;43620;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;43;Tarragona;038;CAMBRILS ;1;342;30770;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;44;Teruel;021;ALLEPUZ ;1;559;50330;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;46;Valencia;159;MANISES ;1;693;62390;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;46;Valencia;186;PAIPORTA ;1;292;26260;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;50;Zaragoza;017;ALFAJARIN ;1;580;52230;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;50;Zaragoza;057;BREA DE ARAGON ;1;508;45700;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;50;Zaragoza;123;GRISEN ;1;450;40470;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;50;Zaragoza;147;LUCENI ;1;546;49140;5;5
BANCOS;2085;IBERCAJA BANCO, S.A.;50;Zaragoza;203;PASTRIZ ;1;421;37910;5;5
BANCOS;2095;KUTXABANK, S.A;01;Alava;043;OYON-OION ;1;475;42750;5;5
BANCOS;2095;KUTXABANK, S.A;08;Barcelona;096;GRANOLLERS ;1;606;54510;5;5
BANCOS;2095;KUTXABANK, S.A;08;Barcelona;121;MATARO ;1;487;43820;5;5
BANCOS;2095;KUTXABANK, S.A;12;Castellón;040;CASTELLO DE LA PLANA ;1;625;56210;5;5
BANCOS;2095;KUTXABANK, S.A;20;Guipúzcoa;022;BERASTEGI ;1;412;37040;5;5
BANCOS;2095;KUTXABANK, S.A;20;Guipúzcoa;053;LEZO ;1;321;28890;5;5
BANCOS;2095;KUTXABANK, S.A;28;Madrid;161;VALDEMORO ;1;698;62830;5;5
BANCOS;2095;KUTXABANK, S.A;33;Asturias;024;GIJON ;1;412;37110;5;5
BANCOS;2095;KUTXABANK, S.A;48;Vizcaya;024;ZEANURI ;1;480;43180;5;5
BANCOS;2095;KUTXABANK, S.A;48;Vizcaya;085;SOPELA ;1;673;60610;5;5
BANCOS;2100;CAIXABANK, S.A.;02;Albacete;025;CAUDETE ;1;705;63430;5;5
BANCOS;2100;CAIXABANK, S.A.;03;Alicante;102;PEGO ;1;437;39360;5;5
BANCOS;2100;CAIXABANK, S.A.;03;Alicante;119;SANT JOAN D'ALACANT ;1;433;38920;5;5
BANCOS;2100;CAIXABANK, S.A.;04;Almería;064;MOJACAR ;1;672;60510;5;5
BANCOS;2100;CAIXABANK, S.A.;05;Ávila;014;ARENAS DE SAN PEDRO ;1;420;37770;5;5
BANCOS;2100;CAIXABANK, S.A.;05;Ávila;135;MUÑANA ;1;449;40430;5;5
BANCOS;2100;CAIXABANK, S.A.;07;Islas Baleares;047;SENCELLES ;1;632;56900;5;5
BANCOS;2100;CAIXABANK, S.A.;07;Islas Baleares;049;SANT JOAN ;1;376;33840;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;033;CALDES DE MONTBUI ;1;307;27590;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;051;CASTELLAR DEL VALLÈS ;1;688;61900;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;092;GIRONELLA ;1;436;39250;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;127;MONISTROL DE MONTSERRAT ;1;639;57510;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;191;SALLENT ;1;622;56010;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;197;SANT ANDREU DE LLAVANERES ;1;422;37970;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;226;SANT MARTI DE TOUS ;1;662;59560;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;254;ESQUIROL (L') ;1;628;56550;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;262;SANT VICENÇ DE CASTELLET ;1;319;28700;5;5
BANCOS;2100;CAIXABANK, S.A.;08;Barcelona;296;VALLROMANES ;1;306;27510;5;5
BANCOS;2100;CAIXABANK, S.A.;09;Burgos;048;BELORADO ;1;519;46720;5;5
BANCOS;2100;CAIXABANK, S.A.;09;Burgos;174;HUERTA DE REY ;1;610;54890;5;5
BANCOS;2100;CAIXABANK, S.A.;11;Cádiz;009;BENAOCAZ ;1;592;53270;5;5
BANCOS;2100;CAIXABANK, S.A.;11;Cádiz;013;CASTELLAR DE LA FRONTERA ;1;708;63680;5;5
BANCOS;2100;CAIXABANK, S.A.;13;Ciudad Real;056;MIGUELTURRA ;1;314;28270;5;5
BANCOS;2100;CAIXABANK, S.A.;14;Córdoba;046;NUEVA CARTEYA ;1;587;52850;5;5
BANCOS;2100;CAIXABANK, S.A.;14;Córdoba;056;PUENTE GENIL ;1;415;37340;5;5
BANCOS;2100;CAIXABANK, S.A.;15;A Coruña;022;CEDEIRA ;1;673;60550;5;5
BANCOS;2100;CAIXABANK, S.A.;15;A Coruña;048;MIÑO ;1;522;47000;5;5
BANCOS;2100;CAIXABANK, S.A.;15;A Coruña;073;RIBEIRA ;1;489;43990;5;5
BANCOS;2100;CAIXABANK, S.A.;17;Girona;049;CELRÀ ;1;461;41530;5;5
BANCOS;2100;CAIXABANK, S.A.;17;Girona;124;PALS ;1;342;30770;5;5
BANCOS;2100;CAIXABANK, S.A.;18;Granada;047;CENES DE LA VEGA ;1;519;46670;5;5
BANCOS;2100;CAIXABANK, S.A.;18;Granada;153;PELIGROS ;1;425;38270;5;5
BANCOS;2100;CAIXABANK, S.A.;18;Granada;178;TORRE-CARDELA ;1;439;39520;5;5
BANCOS;2100;CAIXABANK, S.A.;18;Granada;182;UGIJAR ;1;705;63460;5;5
BANCOS;2100;CAIXABANK, S.A.;18;Granada;905;GABIAS (LAS) ;1;472;42450;5;5
BANCOS;2100;CAIXABANK, S.A.;19;Guadalajara;245;SACEDON ;1;337;30300;5;5
BANCOS;2100;CAIXABANK, S.A.;19;Guadalajara;291;TRILLO ;1;622;55960;5;5
BANCOS;2100;CAIXABANK, S.A.;20;Guipúzcoa;080;ZUMARRAGA ;1;668;60130;5;5
BANCOS;2100;CAIXABANK, S.A.;20;Guipúzcoa;902;LASARTE-ORIA ;1;671;60380;5;5
BANCOS;2100;CAIXABANK, S.A.;21;Huelva;007;ARACENA ;1;651;58550;5;5
BANCOS;2100;CAIXABANK, S.A.;21;Huelva;013;BOLLULLOS PAR DEL CONDADO ;1;567;51070;5;5
BANCOS;2100;CAIXABANK, S.A.;21;Huelva;055;PALOS DE LA FRONTERA ;1;461;41460;5;5
BANCOS;2100;CAIXABANK, S.A.;22;Huesca;112;FRAGA ;1;343;30870;5;5
BANCOS;2100;CAIXABANK, S.A.;23;Jaén;028;CAZORLA ;1;556;50060;5;5
BANCOS;2100;CAIXABANK, S.A.;23;Jaén;064;NOALEJO ;1;396;35640;5;5
BANCOS;2100;CAIXABANK, S.A.;23;Jaén;065;ORCERA ;1;335;30130;5;5
BANCOS;2100;CAIXABANK, S.A.;23;Jaén;092;UBEDA ;1;698;62800;5;5
BANCOS;2100;CAIXABANK, S.A.;23;Jaén;099;VILLARES (LOS) ;1;291;26190;5;5
BANCOS;2100;CAIXABANK, S.A.;25;Lleida;228;TORREFARRERA ;1;546;49090;5;5
BANCOS;2100;CAIXABANK, S.A.;25;Lleida;243;VIELHA E MIJARAN ;1;367;33020;5;5
BANCOS;2100;CAIXABANK, S.A.;27;Lugo;016;CHANTADA ;1;491;44220;5;5
BANCOS;2100;CAIXABANK, S.A.;28;Madrid;033;CAMPO REAL ;1;493;44380;5;5
BANCOS;2100;CAIXABANK, S.A.;28;Madrid;050;CUBAS DE LA SAGRA ;1;440;39590;5;5
BANCOS;2100;CAIXABANK, S.A.;28;Madrid;066;GRIÑON ;1;588;52940;5;5
